customer_id,country,first_purchase_date,last_purchase_date,recency_days,frequency,monetary_value,average_order_value,units_purchased,active_months,tenure_days,return_value,return_invoices,return_rate_pct,is_repeat_customer,r_score,f_score,m_score,rfm_score,rfm_segment,cluster_id,cluster_name
16466,United Kingdom,2011-02-20 11:39:00,2011-11-06 11:35:00,34,7,1603.46,229.06571428571428,789,6,293,0.0,0.0,0.0,True,3,5,4,12,Loyal,3,Core Regulars
14719,United Kingdom,2011-04-04 14:17:00,2011-12-08 12:43:00,2,5,1602.13,320.42600000000004,1032,5,250,9.95,1.0,0.6172150265495507,True,5,4,4,13,Champions,3,Core Regulars
14587,United Kingdom,2011-01-12 13:16:00,2011-11-21 11:34:00,19,9,1601.14,177.90444444444447,761,7,332,2.9,1.0,0.1807934964215356,True,4,5,4,13,Champions,3,Core Regulars
15660,United Kingdom,2010-12-09 09:49:00,2011-11-14 16:58:00,26,9,1600.86,177.87333333333333,1050,6,366,48.85,3.0,2.961126501021392,True,4,5,4,13,Champions,3,Core Regulars
16496,United Kingdom,2011-01-27 09:42:00,2011-12-01 10:31:00,9,3,1599.52,533.1733333333333,1111,3,317,37.3,1.0,2.2788089099595554,True,5,4,4,13,Champions,3,Core Regulars
13850,United Kingdom,2011-08-02 14:04:00,2011-08-02 14:04:00,130,1,1595.48,1595.48,944,1,130,8.67,1.0,0.5404731477729638,False,2,1,4,7,At Risk,1,Growth Potential
17837,United Kingdom,2011-06-29 16:44:00,2011-10-28 16:13:00,43,8,1593.38,199.1725,518,4,164,32.85,2.0,2.0200094697552005,True,3,5,4,12,Loyal,3,Core Regulars
16332,United Kingdom,2011-02-07 14:16:00,2011-11-11 14:22:00,29,7,1593.2,227.6,801,6,306,10.0,1.0,0.62375249500998,True,4,5,4,13,Champions,3,Core Regulars
16676,United Kingdom,2011-01-06 13:00:00,2011-11-06 12:01:00,34,4,1592.1200000000001,398.03000000000003,636,4,338,33.4,1.0,2.0547271027117473,True,3,4,4,11,Loyal,3,Core Regulars
14970,United Kingdom,2011-01-27 12:23:00,2011-10-02 13:44:00,69,4,1592.06,398.015,250,4,317,0.0,0.0,0.0,True,3,4,4,11,Loyal,1,Growth Potential
15611,United Kingdom,2011-01-09 11:32:00,2011-11-30 12:36:00,10,13,1591.45,122.41923076923078,504,7,335,23.060000000000002,2.0,1.4282971303986969,True,5,5,4,14,Champions,2,High-Value Loyal
18178,United Kingdom,2010-12-10 12:42:00,2011-08-03 09:30:00,129,4,1590.81,397.7025,983,4,365,17.4,2.0,1.0819482530266569,True,2,4,4,10,At Risk,1,Growth Potential
14442,Channel Islands,2011-01-27 09:33:00,2011-05-19 11:36:00,205,2,1589.82,794.91,482,2,317,45.2,3.0,2.764492177465719,True,1,3,4,8,At Risk,1,Growth Potential
12393,Australia,2011-01-11 09:47:00,2011-09-28 15:41:00,73,4,1582.6000000000001,395.65000000000003,816,3,333,0.0,0.0,0.0,True,2,4,4,10,At Risk,1,Growth Potential
15532,United Kingdom,2010-12-16 16:45:00,2011-11-14 14:51:00,26,4,1580.93,395.2325,521,4,359,63.849999999999994,2.0,3.881978136893687,True,4,4,4,12,Champions,3,Core Regulars
12607,USA,2011-10-10 16:06:00,2011-10-10 16:06:00,61,1,1579.51,1579.51,1228,1,61,1579.51,1.0,50.0,False,3,1,4,8,Occasional,1,Growth Potential
13814,Germany,2011-07-25 13:54:00,2011-09-08 13:48:00,93,2,1579.12,789.56,864,2,138,17.0,1.0,1.0650828258526928,True,2,2,4,8,At Risk,1,Growth Potential
16889,United Kingdom,2011-01-07 10:47:00,2011-05-29 11:05:00,195,3,1578.67,526.2233333333334,925,3,337,0.0,0.0,0.0,True,1,4,4,9,At Risk,1,Growth Potential
13186,United Kingdom,2011-08-03 09:09:00,2011-10-31 11:40:00,40,3,1575.89,525.2966666666667,820,3,129,36.2,2.0,2.2455321973338958,True,3,3,4,10,Occasional,1,Growth Potential
13634,United Kingdom,2011-01-16 15:30:00,2011-11-06 13:40:00,34,5,1575.16,315.03200000000004,704,5,328,0.0,0.0,0.0,True,3,4,4,11,Loyal,3,Core Regulars
13659,United Kingdom,2011-01-23 12:08:00,2011-05-18 12:37:00,206,2,1573.2,786.6,894,2,321,22.35,1.0,1.400770894049074,True,1,2,4,7,At Risk,1,Growth Potential
17671,United Kingdom,2010-12-09 14:27:00,2011-11-24 12:21:00,16,4,1572.71,393.1775,772,4,366,288.63,2.0,15.506570535205817,True,4,4,4,12,Champions,3,Core Regulars
16283,United Kingdom,2011-05-15 13:37:00,2011-12-04 12:08:00,6,5,1570.81,314.162,1236,5,209,39.300000000000004,2.0,2.4408270242405803,True,5,4,4,13,Champions,3,Core Regulars
12865,Austria,2011-08-08 10:11:00,2011-11-13 14:31:00,27,2,1568.23,784.115,925,2,124,20.16,1.0,1.2692097029067169,True,4,2,4,10,Potential Loyalists,1,Growth Potential
15906,United Kingdom,2011-03-29 13:28:00,2011-11-20 12:24:00,20,7,1567.69,223.9557142857143,544,5,256,45.900000000000006,1.0,2.8445887740999884,True,4,5,4,13,Champions,3,Core Regulars
15111,United Kingdom,2010-12-02 11:45:00,2011-11-10 16:58:00,30,3,1567.48,522.4933333333333,710,3,373,0.0,0.0,0.0,True,4,3,4,11,Potential Loyalists,3,Core Regulars
17085,United Kingdom,2010-12-12 12:24:00,2011-08-08 14:15:00,124,5,1566.65,313.33000000000004,786,4,363,11.6,1.0,0.7349912878187866,True,2,4,4,10,At Risk,1,Growth Potential
17204,United Kingdom,2011-03-21 12:42:00,2011-06-17 14:46:00,176,4,1564.56,391.14,646,3,264,211.65,5.0,11.915820764436637,True,2,4,4,10,At Risk,1,Growth Potential
18239,United Kingdom,2010-12-02 17:48:00,2011-05-05 12:38:00,219,5,1561.6100000000001,312.322,795,4,373,0.0,0.0,0.0,True,1,4,4,9,At Risk,1,Growth Potential
14038,United Kingdom,2011-05-16 14:05:00,2011-09-22 13:37:00,79,3,1560.38,520.1266666666667,965,3,208,5.9,1.0,0.3766887146614909,True,2,3,4,9,At Risk,1,Growth Potential
16394,United Kingdom,2011-02-23 10:58:00,2011-10-14 09:48:00,57,5,1555.34,311.068,2604,5,290,143.28,4.0,8.435082596460656,True,3,4,4,11,Loyal,1,Growth Potential
13313,United Kingdom,2011-01-04 10:00:00,2011-11-17 16:48:00,23,5,1555.32,311.06399999999996,851,4,340,0.0,0.0,0.0,True,4,4,4,12,Champions,3,Core Regulars
16369,United Kingdom,2011-05-27 09:39:00,2011-11-21 16:25:00,19,3,1553.66,517.8866666666667,1035,3,197,0.0,0.0,0.0,True,4,4,4,12,Champions,3,Core Regulars
15620,United Kingdom,2010-12-16 14:34:00,2011-10-14 12:41:00,57,3,1553.18,517.7266666666667,915,3,359,28.78,3.0,1.8192621810918101,True,3,3,4,10,Occasional,1,Growth Potential
15117,United Kingdom,2011-05-08 12:38:00,2011-11-25 08:12:00,15,5,1551.78,310.356,1948,4,216,1.65,1.0,0.10621656592186322,True,4,4,4,12,Champions,3,Core Regulars
13320,United Kingdom,2011-05-10 10:29:00,2011-09-22 18:07:00,79,4,1548.7,387.175,1096,3,214,57.0,2.0,3.5498536463847543,True,2,4,4,10,At Risk,1,Growth Potential
14229,United Kingdom,2011-01-10 12:03:00,2011-10-19 10:04:00,52,3,1547.2,515.7333333333333,610,3,334,96.6,2.0,5.876627326925417,True,3,3,4,10,Occasional,1,Growth Potential
14704,United Kingdom,2011-06-12 13:59:00,2011-11-28 12:51:00,12,9,1546.91,171.8788888888889,1082,5,181,0.0,0.0,0.0,True,5,5,4,14,Champions,3,Core Regulars
16790,United Kingdom,2011-11-02 11:23:00,2011-12-06 11:53:00,4,6,1545.6200000000001,257.60333333333335,898,2,38,25.5,2.0,1.6230459799378787,True,5,5,4,14,Champions,3,Core Regulars
13397,United Kingdom,2011-01-04 13:50:00,2011-09-28 10:56:00,73,5,1544.13,308.826,430,5,340,4.95,1.0,0.31954450383453403,True,2,4,4,10,At Risk,1,Growth Potential
15701,United Kingdom,2011-08-21 12:36:00,2011-12-07 14:39:00,3,4,1542.14,385.535,923,4,111,0.0,0.0,0.0,True,5,4,4,13,Champions,3,Core Regulars
12818,Austria,2011-03-23 12:06:00,2011-03-23 12:06:00,262,1,1542.08,1542.08,929,1,262,24.2,1.0,1.5450621855606916,False,1,1,4,6,At Risk,1,Growth Potential
16365,United Kingdom,2010-12-07 17:19:00,2011-11-22 11:24:00,18,9,1540.42,171.1577777777778,504,5,368,0.0,0.0,0.0,True,4,5,4,13,Champions,3,Core Regulars
17159,United Kingdom,2011-06-21 09:49:00,2011-11-18 10:52:00,22,3,1538.88,512.96,1111,3,172,4.15,1.0,0.26895134896923584,True,4,4,4,12,Champions,3,Core Regulars
13849,United Kingdom,2011-06-22 10:11:00,2011-10-19 10:59:00,52,2,1537.95,768.975,1016,2,171,0.0,0.0,0.0,True,3,2,4,9,Occasional,1,Growth Potential
12877,United Kingdom,2010-12-16 12:23:00,2011-12-06 10:30:00,4,12,1535.77,127.98083333333334,1178,11,359,0.0,0.0,0.0,True,5,5,4,14,Champions,2,High-Value Loyal
15392,United Kingdom,2010-12-14 15:50:00,2011-12-05 11:01:00,5,4,1535.53,383.8825,1277,4,361,19.799999999999997,1.0,1.2730417339085596,True,5,4,4,13,Champions,3,Core Regulars
15625,United Kingdom,2011-04-18 14:01:00,2011-08-28 10:21:00,104,4,1534.26,383.565,1188,3,236,29.7,4.0,1.8990255505255889,True,2,4,4,10,At Risk,1,Growth Potential
13107,United Kingdom,2011-01-10 12:28:00,2011-10-26 14:52:00,45,4,1531.6200000000001,382.90500000000003,1293,4,334,7.550000000000001,1.0,0.4905241136456662,True,3,4,4,11,Loyal,1,Growth Potential
12759,Netherlands,2011-03-09 08:09:00,2011-10-18 14:49:00,53,3,1531.44,510.48,902,3,276,0.0,0.0,0.0,True,3,3,4,10,Occasional,1,Growth Potential
14321,United Kingdom,2011-01-10 11:35:00,2011-11-29 09:47:00,11,5,1530.75,306.15,2406,5,334,0.0,0.0,0.0,True,5,4,4,13,Champions,3,Core Regulars
14567,United Kingdom,2011-08-01 13:48:00,2011-10-14 10:21:00,57,2,1530.3600000000001,765.1800000000001,412,2,131,5.9,1.0,0.3840495749417416,True,3,3,4,10,Occasional,1,Growth Potential
15916,United Kingdom,2010-12-08 13:07:00,2011-11-23 13:46:00,17,8,1528.09,191.01125,757,6,367,36.85,2.0,2.3547228647743688,True,4,5,4,13,Champions,3,Core Regulars
16244,United Kingdom,2010-12-02 11:41:00,2011-05-12 10:18:00,212,2,1522.75,761.375,855,2,373,0.0,0.0,0.0,True,1,3,4,8,At Risk,1,Growth Potential
16434,United Kingdom,2011-02-13 12:17:00,2011-11-10 14:28:00,30,7,1522.25,217.46428571428572,767,6,300,0.0,0.0,0.0,True,4,5,4,13,Champions,3,Core Regulars
16066,United Kingdom,2011-08-07 14:33:00,2011-11-23 11:54:00,17,5,1521.87,304.37399999999997,936,3,125,0.0,0.0,0.0,True,4,4,4,12,Champions,3,Core Regulars
13764,United Kingdom,2011-01-06 14:53:00,2011-09-30 12:03:00,71,3,1521.76,507.25333333333333,932,3,338,0.0,0.0,0.0,True,3,3,4,10,Occasional,1,Growth Potential
13213,United Kingdom,2011-05-24 12:22:00,2011-10-14 11:42:00,57,5,1520.58,304.116,1360,4,200,2.15,1.0,0.14119377696636962,True,3,4,4,11,Loyal,1,Growth Potential
16880,United Kingdom,2011-06-03 16:45:00,2011-11-09 11:33:00,31,7,1519.08,217.01142857142855,753,5,190,0.0,0.0,0.0,True,4,5,4,13,Champions,3,Core Regulars
14267,United Kingdom,2011-03-24 11:38:00,2011-06-30 10:09:00,163,3,1516.24,505.41333333333336,530,2,261,237.15,4.0,13.525228272090065,True,2,3,4,9,At Risk,1,Growth Potential
13791,United Kingdom,2011-06-24 16:38:00,2011-08-04 11:44:00,128,2,1516.0,758.0,1200,2,169,468.32,1.0,23.60103209159813,True,2,2,4,8,At Risk,1,Growth Potential
16748,United Kingdom,2011-01-09 13:50:00,2011-11-22 10:17:00,18,5,1515.9,303.18,880,4,335,0.0,0.0,0.0,True,4,4,4,12,Champions,3,Core Regulars
16053,United Kingdom,2011-08-09 14:57:00,2011-11-07 11:21:00,33,2,1511.95,755.975,1793,2,123,0.0,0.0,0.0,True,4,3,4,11,Potential Loyalists,1,Growth Potential
16910,United Kingdom,2011-09-09 14:14:00,2011-12-05 12:51:00,5,8,1510.06,188.7575,886,4,92,0.0,0.0,0.0,True,5,5,4,14,Champions,3,Core Regulars
16279,United Kingdom,2011-06-16 11:50:00,2011-11-18 15:00:00,22,3,1509.58,503.1933333333333,1054,3,177,12.9,1.0,0.8473017707950187,True,4,4,4,12,Champions,3,Core Regulars
16016,United Kingdom,2010-12-08 12:36:00,2011-12-06 14:35:00,4,8,1508.76,188.595,620,6,367,25.45,2.0,1.6588341882793098,True,5,5,4,14,Champions,3,Core Regulars
15265,United Kingdom,2011-04-18 12:16:00,2011-07-11 14:46:00,152,2,1506.1200000000001,753.0600000000001,612,2,236,0.0,0.0,0.0,True,2,3,4,9,At Risk,1,Growth Potential
12937,United Kingdom,2011-03-17 14:19:00,2011-11-24 15:05:00,16,4,1504.27,376.0675,1007,4,268,0.0,0.0,0.0,True,4,4,4,12,Champions,3,Core Regulars
15530,United Kingdom,2011-04-07 11:16:00,2011-11-18 12:25:00,22,4,1502.35,375.5875,950,4,247,0.0,0.0,0.0,True,4,4,4,12,Champions,3,Core Regulars
16762,United Kingdom,2011-07-18 12:52:00,2011-11-20 11:43:00,20,3,1501.38,500.46000000000004,618,3,145,0.0,0.0,0.0,True,4,4,4,12,Champions,3,Core Regulars
13810,Germany,2011-10-14 12:57:00,2011-11-11 08:33:00,29,3,1499.01,499.67,312,2,57,599.5,1.0,28.567888644800355,True,4,3,4,11,Potential Loyalists,3,Core Regulars
17571,United Kingdom,2011-02-14 15:15:00,2011-10-20 15:57:00,51,4,1498.51,374.6275,905,4,299,0.0,0.0,0.0,True,3,4,4,11,Loyal,1,Growth Potential
14414,United Kingdom,2010-12-16 11:11:00,2011-09-09 12:09:00,92,7,1496.98,213.8542857142857,2512,4,359,11.850000000000001,1.0,0.7853767488716424,True,2,5,4,11,At Risk,1,Growth Potential
16755,United Kingdom,2011-01-28 10:47:00,2011-08-17 13:21:00,115,3,1496.83,498.9433333333333,1064,3,316,12.2,2.0,0.8084663658111503,True,2,4,4,10,At Risk,1,Growth Potential
17002,United Kingdom,2011-02-22 11:46:00,2011-09-15 12:40:00,86,3,1493.73,497.91,679,3,291,5.95,1.0,0.39675130694548166,True,2,4,4,10,At Risk,1,Growth Potential
15057,United Kingdom,2011-01-28 09:09:00,2011-03-09 15:17:00,276,2,1489.5,744.75,668,2,316,0.0,0.0,0.0,True,1,3,4,8,At Risk,1,Growth Potential
13110,United Kingdom,2011-02-01 15:24:00,2011-11-08 14:30:00,32,7,1488.67,212.66714285714286,388,5,312,35.8,1.0,2.3483571339547513,True,4,5,4,13,Champions,3,Core Regulars
13692,United Kingdom,2011-04-17 12:57:00,2011-11-15 11:17:00,25,3,1488.32,496.1066666666666,1226,3,237,21.45,2.0,1.4207462063758056,True,4,3,4,11,Potential Loyalists,3,Core Regulars
14963,United Kingdom,2011-06-09 12:30:00,2011-11-30 12:16:00,10,5,1487.8,297.56,1176,3,184,0.0,0.0,0.0,True,5,4,4,13,Champions,3,Core Regulars
17553,United Kingdom,2011-08-02 10:00:00,2011-08-02 10:00:00,130,1,1487.6,1487.6,1048,1,130,0.0,0.0,0.0,False,2,2,4,8,At Risk,1,Growth Potential
16395,United Kingdom,2011-01-13 12:10:00,2011-10-10 12:50:00,61,5,1486.9,297.38,1476,4,331,0.0,0.0,0.0,True,3,4,4,11,Loyal,1,Growth Potential
14878,United Kingdom,2010-12-16 12:11:00,2011-11-27 11:15:00,13,9,1485.54,165.06,802,7,359,0.0,0.0,0.0,True,5,5,4,14,Champions,3,Core Regulars
14758,United Kingdom,2011-03-25 12:10:00,2011-07-18 08:21:00,145,4,1484.06,371.015,419,4,260,0.0,0.0,0.0,True,2,4,4,10,At Risk,1,Growth Potential
18016,United Kingdom,2010-12-10 17:14:00,2011-11-07 13:25:00,33,5,1483.56,296.712,1029,5,365,0.0,0.0,0.0,True,3,4,4,11,Loyal,3,Core Regulars
15427,United Kingdom,2011-10-23 14:47:00,2011-11-06 14:29:00,34,3,1483.14,494.38000000000005,1013,2,48,0.0,0.0,0.0,True,3,3,4,10,Occasional,1,Growth Potential
17590,United Kingdom,2011-10-30 14:05:00,2011-12-07 12:55:00,3,3,1479.22,493.0733333333333,828,3,41,0.0,0.0,0.0,True,5,4,4,13,Champions,3,Core Regulars
14403,United Kingdom,2011-04-06 14:23:00,2011-08-01 12:57:00,131,4,1475.81,368.9525,519,4,248,49.5,1.0,3.2452419508165553,True,2,4,4,10,At Risk,1,Growth Potential
15983,United Kingdom,2010-12-01 12:15:00,2011-11-17 17:34:00,23,4,1475.02,368.755,892,2,374,0.0,0.0,0.0,True,4,4,4,12,Champions,3,Core Regulars
12826,United Kingdom,2010-12-09 15:21:00,2011-12-07 10:25:00,3,7,1474.72,210.67428571428573,1058,6,366,6.6,1.0,0.44554856479356253,True,5,5,4,14,Champions,3,Core Regulars
14404,United Kingdom,2010-12-05 16:00:00,2011-11-06 12:30:00,34,6,1474.32,245.72,839,6,370,39.6,1.0,2.6157260621433105,True,3,5,4,12,Loyal,3,Core Regulars
14246,United Kingdom,2011-04-08 08:25:00,2011-08-21 11:50:00,111,3,1474.06,491.3533333333333,804,3,246,0.0,0.0,0.0,True,2,3,4,9,At Risk,1,Growth Potential
15128,United Kingdom,2011-05-04 12:32:00,2011-10-10 13:54:00,61,4,1471.0,367.75,1343,4,220,51.46,4.0,3.3800559620614004,True,3,4,4,11,Loyal,1,Growth Potential
16348,United Kingdom,2011-04-13 15:49:00,2011-11-07 15:44:00,33,7,1469.45,209.92142857142858,819,5,241,0.0,0.0,0.0,True,3,5,4,12,Loyal,3,Core Regulars
14875,United Kingdom,2011-03-22 11:53:00,2011-08-24 12:20:00,108,2,1465.3200000000002,732.6600000000001,558,2,263,16.6,3.0,1.1201684301446773,True,2,3,4,9,At Risk,1,Growth Potential
12882,United Kingdom,2011-11-06 11:22:00,2011-11-30 16:18:00,10,2,1463.04,731.52,246,1,34,0.0,0.0,0.0,True,5,2,4,11,Potential Loyalists,3,Core Regulars
14233,United Kingdom,2011-01-26 12:43:00,2011-10-21 15:54:00,50,4,1462.72,365.68,680,4,318,15.209999999999999,1.0,1.029142110925416,True,3,4,4,11,Loyal,1,Growth Potential
14541,United Kingdom,2011-01-24 14:16:00,2011-10-12 10:08:00,59,8,1461.65,182.70625,647,6,320,0.0,0.0,0.0,True,3,5,4,12,Loyal,3,Core Regulars
17063,United Kingdom,2011-02-23 13:44:00,2011-11-18 16:19:00,22,7,1461.14,208.73428571428573,770,4,290,39.55,4.0,2.635454357662142,True,4,5,4,13,Champions,3,Core Regulars
16059,United Kingdom,2010-12-07 10:36:00,2011-10-05 09:56:00,66,6,1459.8600000000001,243.31000000000003,643,6,368,0.0,0.0,0.0,True,3,5,4,12,Loyal,1,Growth Potential
16996,United Kingdom,2010-12-21 13:22:00,2011-11-09 16:43:00,31,6,1456.96,242.82666666666668,544,5,354,29.500000000000004,3.0,1.9845808161672702,True,4,5,4,13,Champions,3,Core Regulars
13309,United Kingdom,2011-02-04 12:29:00,2011-12-02 16:34:00,8,5,1456.79,291.358,1544,5,309,0.0,0.0,0.0,True,5,4,4,13,Champions,3,Core Regulars
13477,United Kingdom,2011-02-21 12:29:00,2011-11-02 12:04:00,38,6,1454.58,242.42999999999998,1021,6,292,13.05,2.0,0.8891886919727725,True,3,5,4,12,Loyal,3,Core Regulars
15987,United Kingdom,2010-12-06 08:34:00,2011-11-27 15:38:00,13,7,1451.28,207.32571428571427,1556,5,369,0.0,0.0,0.0,True,5,5,4,14,Champions,3,Core Regulars
14740,United Kingdom,2011-03-01 08:35:00,2011-05-26 18:17:00,198,3,1448.21,482.7366666666667,735,3,284,25.0,1.0,1.6969746336231766,True,1,3,4,8,At Risk,1,Growth Potential
15426,United Kingdom,2010-12-05 13:55:00,2011-11-20 15:36:00,20,5,1447.39,289.478,674,3,370,17.49,2.0,1.1939544536071212,True,4,4,4,12,Champions,3,Core Regulars
14591,United Kingdom,2011-05-10 14:09:00,2011-11-24 13:57:00,16,4,1447.14,361.785,1297,2,214,0.0,0.0,0.0,True,4,4,4,12,Champions,3,Core Regulars
17073,United Kingdom,2011-08-22 14:37:00,2011-11-22 11:47:00,18,4,1446.09,361.5225,759,4,110,0.0,0.0,0.0,True,4,4,4,12,Champions,3,Core Regulars
13717,United Kingdom,2011-02-14 13:21:00,2011-11-07 14:13:00,33,6,1445.01,240.835,1959,6,299,12.75,1.0,0.8746295686532762,True,4,5,4,13,Champions,3,Core Regulars
13461,United Kingdom,2011-06-29 10:23:00,2011-11-01 09:01:00,39,3,1445.0,481.6666666666667,1170,3,164,0.0,0.0,0.0,True,3,3,4,10,Occasional,1,Growth Potential
17175,United Kingdom,2011-02-16 14:56:00,2011-10-26 15:31:00,45,4,1443.69,360.9225,866,4,297,12.75,1.0,0.8754222625030897,True,3,4,4,11,Loyal,1,Growth Potential
15478,United Kingdom,2011-10-14 11:09:00,2011-10-30 14:19:00,41,2,1441.42,720.71,585,1,57,0.0,0.0,0.0,True,3,3,4,10,Occasional,1,Growth Potential
15858,United Kingdom,2010-12-07 14:31:00,2011-11-24 12:48:00,16,5,1438.85,287.77,1167,5,368,0.0,0.0,0.0,True,4,4,4,12,Champions,3,Core Regulars
14071,United Kingdom,2011-03-20 11:33:00,2011-12-06 12:27:00,4,8,1438.82,179.8525,995,4,265,131.41,1.0,8.368837686198837,True,5,5,4,14,Champions,3,Core Regulars
13159,United Kingdom,2011-08-16 11:44:00,2011-12-01 11:20:00,9,4,1437.85,359.4625,1059,3,116,58.10000000000001,1.0,3.8838196463785564,True,5,4,4,13,Champions,3,Core Regulars
14566,Channel Islands,2011-08-21 11:05:00,2011-08-21 11:05:00,111,1,1432.0,1432.0,800,1,111,0.0,0.0,0.0,False,2,1,4,7,At Risk,1,Growth Potential
16503,United Kingdom,2010-12-14 13:50:00,2011-08-25 11:46:00,107,4,1431.93,357.9825,569,4,361,10.5,1.0,0.7279382708346331,True,2,4,4,10,At Risk,1,Growth Potential
13475,United Kingdom,2011-02-14 12:36:00,2011-06-01 13:52:00,192,4,1431.78,357.945,1012,4,299,0.0,0.0,0.0,True,1,4,4,9,At Risk,1,Growth Potential
16103,United Kingdom,2011-04-20 12:28:00,2011-12-02 14:16:00,8,6,1429.64,238.27333333333334,558,5,234,0.0,0.0,0.0,True,5,5,4,14,Champions,3,Core Regulars
16271,United Kingdom,2010-12-16 16:36:00,2011-12-07 12:45:00,3,5,1429.24,285.848,1038,5,359,5.95,1.0,0.4145792543147597,True,5,4,4,13,Champions,3,Core Regulars
14035,United Kingdom,2011-02-15 12:48:00,2011-11-11 10:03:00,29,5,1428.02,285.604,739,5,298,0.0,0.0,0.0,True,4,4,4,12,Champions,3,Core Regulars
15681,United Kingdom,2011-03-04 13:46:00,2011-11-14 16:30:00,26,5,1426.16,285.232,816,3,281,479.8,1.0,25.173665764234297,True,4,4,4,12,Champions,3,Core Regulars
15106,United Kingdom,2011-03-15 12:52:00,2011-11-22 09:16:00,18,5,1422.52,284.504,1181,5,270,14.79,2.0,1.0290055729105065,True,4,4,4,12,Champions,3,Core Regulars
16463,United Kingdom,2011-05-19 14:45:00,2011-11-18 14:01:00,22,4,1422.4,355.6,1163,3,205,38.7,3.0,2.648689343645199,True,4,4,4,12,Champions,3,Core Regulars
16571,United Kingdom,2011-03-03 09:41:00,2011-11-13 11:46:00,27,3,1421.69,473.8966666666667,1239,3,282,136.47,2.0,8.758407352261642,True,4,4,4,12,Champions,3,Core Regulars
14019,United Kingdom,2011-07-24 15:39:00,2011-10-24 10:13:00,47,3,1421.61,473.86999999999995,1037,3,139,22.65,1.0,1.5682771800091397,True,3,3,4,10,Occasional,1,Growth Potential
14901,United Kingdom,2010-12-02 11:20:00,2011-11-28 17:09:00,12,9,1421.29,157.92111111111112,661,4,373,6.3,1.0,0.4413031752814184,True,5,5,4,14,Champions,3,Core Regulars
14443,United Kingdom,2010-12-06 11:03:00,2011-10-17 10:10:00,54,4,1420.2,355.05,938,4,369,19.32,3.0,1.3421140380126708,True,3,4,4,11,Loyal,1,Growth Potential
17288,United Kingdom,2010-12-16 13:33:00,2011-11-30 16:09:00,10,7,1419.73,202.81857142857143,1203,6,359,0.0,0.0,0.0,True,5,5,4,14,Champions,3,Core Regulars
16173,United Kingdom,2011-09-02 15:23:00,2011-11-24 10:53:00,16,6,1418.32,236.38666666666666,575,3,99,11.75,1.0,0.8216381016313887,True,4,5,4,13,Champions,3,Core Regulars
15444,United Kingdom,2011-10-30 16:12:00,2011-11-30 17:37:00,10,2,1418.26,709.13,764,2,41,0.0,0.0,0.0,True,5,3,4,12,Potential Loyalists,3,Core Regulars
18116,United Kingdom,2010-12-10 12:14:00,2011-10-03 11:00:00,68,8,1418.03,177.25375,848,4,365,0.0,0.0,0.0,True,3,5,4,12,Loyal,3,Core Regulars
17856,United Kingdom,2011-03-03 11:40:00,2011-12-08 09:40:00,2,4,1418.03,354.5075,842,3,282,24.240000000000002,2.0,1.6806839218731584,True,5,4,4,13,Champions,3,Core Regulars
14649,United Kingdom,2011-05-11 14:37:00,2011-12-05 12:30:00,5,4,1417.29,354.3225,1018,3,213,0.0,0.0,0.0,True,5,4,4,13,Champions,3,Core Regulars
14748,United Kingdom,2010-12-06 10:19:00,2011-11-10 18:33:00,30,5,1415.75,283.15,1223,4,369,103.96000000000001,1.0,6.840778832803627,True,4,4,4,12,Champions,3,Core Regulars
16012,United Kingdom,2011-07-07 18:02:00,2011-11-04 13:25:00,36,3,1415.29,471.7633333333333,799,3,156,0.0,0.0,0.0,True,3,4,4,11,Loyal,1,Growth Potential
16245,United Kingdom,2011-03-28 09:30:00,2011-11-16 10:14:00,24,3,1413.66,471.22,1014,3,257,61.300000000000004,2.0,4.156044909692466,True,4,4,4,12,Champions,3,Core Regulars
17004,United Kingdom,2011-09-08 12:16:00,2011-10-24 14:25:00,47,2,1412.94,706.47,819,2,93,0.0,0.0,0.0,True,3,3,4,10,Occasional,1,Growth Potential
15237,United Kingdom,2011-04-26 15:04:00,2011-12-08 09:46:00,2,4,1412.32,353.08,1071,4,228,0.0,0.0,0.0,True,5,4,4,13,Champions,3,Core Regulars
15596,United Kingdom,2010-12-09 16:10:00,2011-08-31 10:55:00,101,5,1406.59,281.318,561,5,366,63.25,4.0,4.303189462798672,True,2,4,4,10,At Risk,1,Growth Potential
17083,United Kingdom,2011-02-09 11:38:00,2011-08-22 15:43:00,110,3,1405.78,468.5933333333333,772,2,304,0.0,0.0,0.0,True,2,4,4,10,At Risk,1,Growth Potential
15563,United Kingdom,2010-12-16 11:27:00,2011-11-17 14:50:00,23,4,1400.44,350.11,1501,3,359,80.75,3.0,5.451697621507031,True,4,4,4,12,Champions,3,Core Regulars
14741,United Kingdom,2010-12-02 08:43:00,2011-11-28 08:48:00,12,6,1400.34,233.39,841,5,373,0.0,0.0,0.0,True,5,5,4,14,Champions,3,Core Regulars
18202,United Kingdom,2011-02-01 13:36:00,2011-05-24 12:12:00,200,3,1396.99,465.66333333333336,581,2,312,0.0,0.0,0.0,True,1,4,4,9,At Risk,1,Growth Potential
13995,United Kingdom,2011-04-08 08:20:00,2011-11-24 14:22:00,16,5,1393.69,278.738,879,5,246,10.2,1.0,0.7265526501364066,True,4,4,4,12,Champions,3,Core Regulars
